,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
13807,{edbe7614-82ea-47fb-b3d4-3dc2f49bd745},HORS_SDC,Commerce rue,2023/06/30,580,chemin,du,Bord-du-Lac-Lakeshore,,580 chemin du Bord-du-Lac-Lakeshore ,,H9S2B3,RC,,CLINIQUE DENTAIRE DESCHAMPS,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,dentistedeschampsdorval.com,Non,Non,,,Dorval,Dorval,,West-Island,Non,Non,Non,5033381.21,286495.2,45.44013251476848,-73.7339794016519
13817,{5b86346f-1f17-4b33-aed6-96e89f5519ed},HORS_SDC,Commerce rue,2023/06/30,463,chemin,du,Bord-du-Lac-Lakeshore,,463 chemin du Bord-du-Lac-Lakeshore ,,H9S2A9,RC,,GENEVIÈVE OUELLET,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,cdgo.ca,Non,Non,,,Dorval,Dorval,,West-Island,Non,Non,Non,5033460.56,286704.15,45.44085198215521,-73.73131147387481
13827,{ed456f32-7c8a-416b-aae4-2e2821ba856d},HORS_SDC,Commerce rue,2023/06/30,394,chemin,du,Bord-du-Lac-Lakeshore,,394 chemin du Bord-du-Lac-Lakeshore ,,H9S2A6,RC,,Synermed Clinique Médicale ,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Non,Non,,,Dorval,Dorval,,West-Island,Non,Non,Non,5033441.09,286839.66,45.44068027674328,-73.72957862207534
13849,{36ec6762-9785-4328-8b1d-41cef56871ee},HORS_SDC,Commerce rue,2023/06/30,950,chemin,,Herron,,950 chemin Herron ,7,H9S1B3,RC,,Opsis,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,,Accès au niveau du sol,Non,,,Dorval,Dorval,,West-Island,Non,Non,Non,5034062.36,285594.04,45.44623762855685,-73.74552480617369
13916,{dfedf51d-87ee-492e-b6fc-e18cfb5ac96b},HORS_SDC,Commerce rue,2023/06/30,217,route,,Stillview,,217 route Stillview ,,H9R4S3,RC,,Centre médical,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Oui,Oui,5034611.27,278835.51,45.45095853560078,-73.83195157503178
13945,{271a603a-5931-4a1b-ba24-3259195eb2c8},HORS_SDC,Commerce rue,2023/06/13,977,boulevard,,Saint-Jean,,977 boulevard Saint-Jean ,,H9R5K3,RC,,ÉCONO LUNETTES,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,medicus.ca,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5036652.68,279020.01,45.46933468881983,-73.8296998684647
13946,{117cba1d-3385-4173-b879-a8b276039ff6},HORS_SDC,Commerce rue,2023/06/13,971,boulevard,,Saint-Jean,,971 boulevard Saint-Jean ,,H9R5K3,RC,,MÉDICUS,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://medicus.ca/succursales/medicus-pointe-claire/,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5036644.69,279025.56,45.46926299696015,-73.82962847201898
13984,{eea0b050-e368-47b0-aaca-fef39ad5cea6},HORS_SDC,Commerce rue,2023/06/30,1,chemin,du,Golf,,1 chemin du Golf ,,H9S4N4,RC avec escaliers (4 marches et plus),,Centre dentaire Dr. Charlotte Pagé,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://drcharlottepage.com/fr/accueil/,Non,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5032184.74,279099.81,45.42913345815255,-73.82844590399166
13986,{e43156b8-d52d-49da-9c9d-afdbe21ee544},HORS_SDC,Commerce rue,2023/06/30,315,chemin,du,Bord-du-Lac-Lakeshore,,315 chemin du Bord-du-Lac-Lakeshore ,,H9S4L6,RC,,CLINIQUE DENTAIRE DENT BLANCHE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://www.dent-blanche.com/,Non,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5032159.01,279216.84,45.42890622003777,-73.82694896649683
14003,{dd90b573-7fdf-4d51-bf70-dc5a48420170},HORS_SDC,Commerce rue,2023/06/30,256,chemin,du,Bord-du-Lac-Lakeshore,,256 chemin du Bord-du-Lac-Lakeshore ,,H9S4K9,RC,,DUBUC OPTICIENS,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,http://dubucopticiens.com/,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5032209.01,279476.64,45.42936559549947,-73.82363140067507
14051,{dea5a251-748e-42e3-924b-e80779ad85ce},HORS_SDC,Commerce rue,2023/06/13,955,boulevard,,Saint-Jean,,955 boulevard Saint-Jean ,,H9R5K3,RC,,Centre médical Brunswick,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Oui,Oui,5036604.69,279056.36,45.46890419948547,-73.82923248460632
14054,{214b027b-1459-49f1-b207-aa5c7815fb08},HORS_SDC,Commerce rue,2023/06/13,301,boulevard,,Brunswick,,301 boulevard Brunswick ,B,H9R4Y2,RC,,VISIQUE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5036548.76,279065.04,45.468401242361466,-73.8291185504346
14078,{d8e574f6-a4e6-4391-a462-ff32f8d6abbd},HORS_SDC,Commerce rue,2023/06/30,125,avenue,,Chaucer,,125 avenue Chaucer ,,H9R1J1,RC,,Centre Dentaire Turner,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://www.dentaireturner.com/,Non,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5035335.7,279722.23,45.457509605538405,-73.8206521827302
14080,{ef1ce32d-939d-4098-8325-605202c0ee5f},HORS_SDC,Commerce rue,2023/06/30,18,place,de la,Triade,,18 place de la Triade ,,H9R0A2,2e,,Clinique Dentaire et orthodontie,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Oui,Oui,5035864.72,279564.75,45.46226424629565,-73.82269288352428
14122,{7b3dd39a-61ee-469c-b055-fd75e1c7584e},HORS_SDC,Commerce rue,2023/06/30,90,avenue,,Donegani,,90 avenue Donegani ,,H9R2V4,RC,,Centre dentaire Turner,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5034497.94,282166.62,45.4500545708704,-73.78935945919959
14132,{e7901cfb-ddc2-4b1b-9053-7aa0f732b3e2},HORS_SDC,Commerce rue,2023/06/30,78,avenue,,Donegani,,78 avenue Donegani ,,H9R2V4,RC,,VALOIS DENTAIRE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5034504.3,282255.33,45.4501146680394,-73.78822564601278
14172,{4071bb2a-dcee-4689-ac22-cbf1b21ea4e2},HORS_SDC,Commerce rue,2023/06/30,454,boulevard,,Beaconsfield,,454 boulevard Beaconsfield ,0,H9W4B9,RC,,Clinique Visuelle Beaux Yeux ,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,,Non,Non,,,Beaconsfield,Beaconsfield,,West-Island,Non,Non,Non,5031137.14,275043.36,45.41954595050965,-73.88022235194254
14180,{f018be3f-2782-4c8b-a8f9-d656f88b58e3},HORS_SDC,Commerce rue,2023/06/30,454,boulevard,,Beaconsfield,,454 boulevard Beaconsfield ,200,H9W4B9,2e,,Dre Sara Laflamme,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Non,Non,,,Beaconsfield,Beaconsfield,,West-Island,Non,Non,Non,5031132.15,275050.28,45.41950134296206,-73.88013363102849
14195,{fa09e179-6ef0-44c3-9608-5b2a7acaab4a},HORS_SDC,Commerce rue,2023/06/30,484,boulevard,,Beaconsfield,,484 boulevard Beaconsfield ,,H9W4C4,2e,,SERVICES ORTHODONTIQUES KADER INC,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Orthodontiste,621210.0,https://www.beaconsfieldortho.com/,Accès au niveau du sol,Non,,,Beaconsfield,Beaconsfield,,West-Island,Non,Non,Non,5031108.92,274905.81,45.41928615269358,-73.88197817078473
14223,{ba19422a-6500-44d6-9bcc-c08348c0e21b},HORS_SDC,Commerce rue,2023/06/30,42,boulevard,,Saint-Charles,,42 boulevard Saint-Charles ,AA,H9W5Z6,RC,,Centre Dentaire Olympique,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://dentalolympic.com/en/,Accès au niveau du sol,Non,,,Beaconsfield,Beaconsfield,,West-Island,Non,Non,Non,5032483.89,277604.34,45.43176877015706,-73.84757395778988
14235,{2ec40c63-7caf-42ae-96da-2c003526a473},HORS_SDC,Commerce rue,2023/07/04,19781,rue,,Sainte-Marie,,19781 rue Sainte-Marie ,,H9J3L8,RC,,Centre Dentaire,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5033064.69,273675.76,45.43683118226621,-73.89781851882043
14253,{01084762-a4d3-4dcb-bc25-cea407f41bd7},HORS_SDC,Commerce rue,2023/06/13,3693,boulevard,,Saint-Charles,,3693 boulevard Saint-Charles ,,H9H4M2,RC,,OASIS OPTIQUE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,http://www.oasisoptique.com/,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5035525.62,276294.72,45.45908713667591,-73.86448736814273
14258,{4a682b2e-14ed-4554-982b-c19f1ee14e1f},HORS_SDC,Commerce rue,2023/06/13,3715,boulevard,,Saint-Charles,,3715 boulevard Saint-Charles ,,H9H4M2,RC,,DENTISTE Nilesh Salarg,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://drnileshsalgar.com/,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5035585.53,276294.78,45.4596262283899,-73.86449007438004
14267,{2fec41f2-aee5-4657-a7e6-1d7c38cdc959},HORS_SDC,Commerce rue,2023/06/13,104,rue,,Du Barry,,104 rue Du Barry ,,H9H4P8,RC,,Sang T M P,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5035373.95,276397.95,45.4577265654964,-73.86315867188118
14323,{d70a0b5b-77cb-4678-bba7-ebfea46799d8},HORS_SDC,Commerce rue,2023/06/30,17112,rue,,Sainte-Marie,,17112 rue Sainte-Marie ,,H9J2K9,RC,,Clinique Dentaire,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Rampe d'accès,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5034287.56,276562.79,45.44795754869832,-73.86098864746411
14325,{3e6931bf-a412-464a-bc9d-04933eb33c43},HORS_SDC,Commerce rue,2023/06/30,16990,boulevard,,Hymus,,16990 boulevard Hymus ,,H9J2W2,RC,,Clinique médicale Kirkland,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://www.canadiancontinence.ca/EN/locate-a-professional.php/quebec/kirkland,Rampe d'accès,Non,,,Kirkland,Kirkland,,West-Island,Non,Oui,Oui,5034393.55,276925.28,45.44892583426939,-73.856360636924
14351,{26c9ad55-7b1a-4313-88db-fac783c45e59},HORS_SDC,Commerce rue,2023/06/13,16981,route,,Transcanadienne,,16981 route Transcanadienne ,,H9H5J1,RC,,Iris,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,https://iris.ca/en/find-a-store/kirkland-centre-piazz-azzurri,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5035049.43,276737.64,45.45482015390808,-73.85879685922832
14361,{b2979214-1b6f-4cd9-8874-2e972e012c4e},HORS_SDC,Commerce rue,2023/06/30,16912,route,,Transcanadienne,,16912 route Transcanadienne ,,H9H0C5,RC,,Centre Dentaire,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://centredentairenp.com/notre-clinique/,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5034815.5,276988.28,45.452725194067526,-73.85557909838109
14362,{4b300d7b-6df5-42a2-9ae6-d1b891c7a07a},HORS_SDC,Commerce rue,2023/06/30,16916,route,,Transcanadienne,,16916 route Transcanadienne ,,H9H0C5,RC,,Lunetterie New Look,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,https://www.newlook.ca/fr/,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5034810.68,276966.67,45.45268096168533,-73.85585510784331
14376,{a0a5743a-42e7-427f-87eb-337a834cfc82},HORS_SDC,Commerce rue,2023/06/30,2802,boulevard,,Saint-Charles,,2802 boulevard Saint-Charles ,,H9H3B6,RC,,CENTRE DENTAIRE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,http://www.westislanddentist.com/,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5034084.75,277161.93,45.44615654283311,-73.85331793898354
14380,{6e8a507d-d1aa-4201-83a9-e273dba30603},HORS_SDC,Commerce rue,2023/06/30,2816,boulevard,,Saint-Charles,,2816 boulevard Saint-Charles ,,H9H3B6,RC,,CLINIQUE PODIATRIQUE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,162,Podiatre,621390.0,https://piedreseau.com/en/clinics/clinique-podiatrique-kirkland/,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5034097.13,277121.16,45.44626632910062,-73.8538398164672
14428,{a26dbaab-0896-4394-b073-5f20a334eb05},HORS_SDC,Commerce rue,2023/06/30,2867,boulevard,,Saint-Charles,,2867 boulevard Saint-Charles ,,H9H5J2,RC,,Centre dentaire Kirkland,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5034137.94,277258.35,45.44663897109803,-73.85208833667659
14429,{bd055e2c-2f58-42b0-b6bc-37c51362016b},HORS_SDC,Commerce rue,2023/06/30,20,rue,,Canvin,,20 rue Canvin ,,H9H4S4,RC,,Centre dentaire du Lakeshore,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Oui,Non,Non,5034426.82,278455.36,45.44928456081354,-73.8368017443272
14430,{8fc721e4-4ab6-4614-8a94-3b68e6e18c1a},HORS_SDC,Commerce rue,2023/06/30,22,rue,,Canvin,,22 rue Canvin ,,H9H4S4,RC,,Centre dentaire du Lakeshore,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://centredentairelakeshore.com/,Rampe d'accès,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5034416.74,278462.4,45.449194122671024,-73.83671120406116
14437,{3acf899a-b6c5-4379-9450-1f4fe3bf4fc7},HORS_SDC,Commerce rue,2023/06/30,8,rue,,Canvin,,8 rue Canvin ,,H9H4S4,RC,,Dr. J. Labelle podiatrist,F,Services professionnels,46,Professionnels de la santé et assistance sociale,162,Podiatre,621390.0,,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5034454.82,278494.41,45.449537985845,-73.83630401965296
14439,{1e235eed-9325-433b-8f33-3e099ddc6586},HORS_SDC,Commerce rue,2023/06/30,6,rue,,Canvin,,6 rue Canvin ,,H9H4S4,RC,,Dr. Steven cohen,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Rampe d'accès,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5034458.78,278499.6,45.44957381468677,-73.83623788121527
14448,{fd4085eb-9fe5-4ecd-af11-ed663881ae9d},HORS_SDC,Commerce rue,2023/06/13,4503,boulevard,,Saint-Jean,,4503 boulevard Saint-Jean ,A,H9H2A4,RC,,AO Orthodontiste,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Orthodontiste,621210.0,,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5038281.87,277824.24,45.483949482677,-73.84508168063383
14516,{71cae6a7-f5e8-4201-a9f1-32702570dcfc},HORS_SDC,Commerce rue,2023/06/13,4057,boulevard,,Saint-Jean,,4057 boulevard Saint-Jean ,,H9G2R4,RC,,LAKE DENTAIRE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,lakedentaire.com,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5037526.78,278368.74,45.47717577815262,-73.83807579432454
14534,{5631feca-cbd9-47a1-b526-7e9a77e28199},HORS_SDC,Commerce rue,2023/06/13,3840,boulevard,,Saint-Jean,,3840 boulevard Saint-Jean ,,H9G1X1,RC,,OPTIQUE EYE BIZ,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,,Non,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5037209.51,278445.03,45.474323765331455,-73.83708298717836
14547,{61610b58-27bc-4888-bca5-74a0967009d5},HORS_SDC,Commerce rue,2023/06/13,3943,boulevard,,Saint-Jean,,3943 boulevard Saint-Jean ,,H9G1X2,RC,,REMD Solutions,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Oui,Oui,5037379.98,278469.99,45.47585865062008,-73.83677288969322
14624,{7ec09552-951b-4a2d-8d48-a03a57b147ec},HORS_SDC,Commerce rue,2023/06/30,3400,rue,du,Marché,,3400 rue du Marché ,,H9B2Y1,RC,,Centre de Santé West island,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Oui,Oui,5038341.08,281354.14,45.484609761839145,-73.79992987070626
14647,{e2fdfe03-0e65-4950-b43f-a34f9c112598},HORS_SDC,Commerce rue,2023/06/30,3343,boulevard,des,Sources,,3343 boulevard des Sources ,K,H9B1Z8,RC,,Greiche et Scaff,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,https://www.greiche-scaff.com/,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5038490.35,281590.26,45.48596083494152,-73.79691643041102
14674,{90ebe2cd-c1ff-4bf3-8430-5ccef67c8dba},HORS_SDC,Commerce rue,2023/06/30,1105,boulevard,,Sunnybrooke,,1105 boulevard Sunnybrooke ,,H9B1M5,RC,,Santé Sunnybrooke,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Non,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5039791.59,282539.82,45.497700761541815,-73.78482817406777
14699,{6283c598-1209-4df4-8ccd-7eb334ed1b95},HORS_SDC,Commerce rue,2023/06/30,3635,boulevard,des,Sources,,3635 boulevard des Sources ,,H9B2K4,RC,,FOVEA OPTOMÉTRISTE-OPTICIEN DOLLAR DES ORMEAUX,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,https://www.411sante.com/lunettes/montreal/dollard-des-ormeaux-2/default.htm,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5038719.03,281366.85,45.48801110932795,-73.79978532087938
14711,{cb07fc0a-cc81-4fd0-ab9b-aeee0955a60d},HORS_SDC,Commerce rue,2023/06/30,3633,boulevard,des,Sources,,3633 boulevard des Sources ,,H9B2K4,2e,,Clinique dentaire Healy,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5038725.81,281362.57,45.48807197430772,-73.79984039851001
14745,{0cf78ad0-84ee-4174-8af2-d7953337a308},HORS_SDC,Commerce rue,2023/06/13,4892,boulevard,des,Sources,,4892 boulevard des Sources ,C,H8Y3C7,RC,,Centre dentaire de l'ouest,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5040582.42,279884.72,45.5047271215274,-73.81884076269326
14747,{5d150ed5-de24-49da-9ca8-50950720295b},HORS_SDC,Commerce rue,2023/06/13,4900,boulevard,des,Sources,,4900 boulevard des Sources ,B,H8Y3C7,2e,,Clinique dentaire BYS,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5040661.17,279849.87,45.50543449108974,-73.8192907349588
14781,{ab333926-e364-4b28-bd01-1e4656e746d1},HORS_SDC,Commerce rue,2023/06/07,1258,avenue,,Beaumont,,1258 avenue Beaumont ,,H3P3E5,RC,,DOYLE OPTOMÉTRISTE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,doyle.ca,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5042338.23,295130.1,45.52090454436617,-73.6237820171357
14788,{41368a04-c0d1-418e-9450-19c71039bcdc},HORS_SDC,Commerce rue,2023/06/07,1234,avenue,,Beaumont,,1234 avenue Beaumont ,,H3P3E5,RC,,LE DENTISTE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5042390.91,295167.18,45.521379092496815,-73.62330840732788
14789,{0da78d18-d4dd-46dd-a5be-3fc91d7d29ee},HORS_SDC,Commerce rue,2023/06/07,1361,avenue,,Beaumont,,1361 avenue Beaumont ,,H3P2H7,RC,,Le centre d'obstétrique- gynécologue,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Oui,Oui,5042319.39,294928.55,45.520732190022905,-73.62636159329345
14792,{620159f5-16b5-425b-a5e1-735f758bcb9c},HORS_SDC,Commerce rue,2023/06/07,1100,avenue,,Beaumont,,1100 avenue Beaumont ,104,H3P3H5,RC,,Radiologie imagix,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://www.biron.com/fr/points-de-service/CL00018/,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5042547.71,295220.79,45.522790777370055,-73.62262522787863
14794,{875f9796-4602-4bfd-98b6-6e8e8192d885},HORS_SDC,Commerce rue,2023/06/07,1100,avenue,,Beaumont,,1100 avenue Beaumont ,101,H3P3H5,RC avec escaliers (4 marches et plus),,Atlas Science,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://participantsmtl.altasciences.com/,Non,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Oui,Oui,5042585.44,295180.27,45.5231297282336,-73.62314466522369
14795,{fb40e279-692a-4919-9d7e-f5308def6e33},HORS_SDC,Commerce rue,2023/06/07,1110,avenue,,Beaumont,,1110 avenue Beaumont ,,H3P3E5,RC,,Clinique nouveau départ,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://www.cliniquenouveaudepart.com/,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5042552.67,295260.21,45.52283594992221,-73.62212070889376
14797,{26a5ed39-21a5-449a-be3f-4121ad43182a},HORS_SDC,Commerce rue,2023/06/07,1130,avenue,,Beaumont,,1130 avenue Beaumont ,100,H3P3E5,RC,,Dr.Beauchamp,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5042525.09,295227.05,45.52258732000697,-73.62254465169357
14798,{d6adca0c-bfb6-4084-ac4a-04796c7e8ded},HORS_SDC,Commerce rue,2023/06/07,1140,avenue,,Beaumont,,1140 avenue Beaumont ,,H3P3E5,2e,,Neurothérapie Montréal,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://neuromtl.com/,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5042516.3,295222.9,45.522508167240666,-73.62259760386988
14800,{24955bea-a49d-4360-ba9c-09fe97c972a5},HORS_SDC,Commerce rue,2023/06/07,1240,avenue,,Beaumont,,1240 avenue Beaumont ,,H3P3E5,RC avec escaliers (4 marches et plus),,Clinique podiatrique Bourque,F,Services professionnels,46,Professionnels de la santé et assistance sociale,162,Podiatre,621390.0,https://lacliniquepodiatrique.com/,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Oui,Oui,5042434.84,295087.82,45.521773290271874,-73.62432514012069
14870,{99afc8f3-9f1a-4631-a4cd-f432b87b4769},HORS_SDC,Commerce rue,2023/06/13,397,rue,,Cherrier,,397 rue Cherrier ,,H9C1E9,RC,,CENTRE DENTAIRE DR. CHARLES THUIBEAULT,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,http://www.drcharlesthibault.ca/,Accès au niveau du sol,Non,,,L’Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,,West-Island,Non,Non,Non,5038821.61,275391.84,45.48870796849816,-73.87622919296051
